"exp","sample","dpi","synID","comID","syncom","strain","taxa","channel","cfu","cfu_log"
"e1","2","14dpi","S3","Com01","S3.01","meL85","Methylobacterium","C2",3540000,6.54900326202579
"e1","2","14dpi","S3","Com01","S3.01","smfr1","Sphingomonas","C0",14200000,7.15228834438306
"e1","2","14dpi","S3","Com01","S3.01","spfa2","Sphingomonas","C1",26500000,7.42324587393681
"e1","3","14dpi","S3","Com01","S3.01","meL85","Methylobacterium","C2",1040000,6.01703333929878
"e1","3","14dpi","S3","Com01","S3.01","smfr1","Sphingomonas","C0",29000000,7.46239799789896
"e1","3","14dpi","S3","Com01","S3.01","spfa2","Sphingomonas","C1",28000000,7.44715803134222
"e1","4","14dpi","S3","Com01","S3.01","meL85","Methylobacterium","C2",1630000,6.21218760440396
"e1","4","14dpi","S3","Com01","S3.01","smfr1","Sphingomonas","C0",20900000,7.32014628611105
"e1","4","14dpi","S3","Com01","S3.01","spfa2","Sphingomonas","C1",31300000,7.49554433754645
"e1","1","14dpi","S3","Com02","S3.02","meL92","Methylobacterium","C2",4040000,6.6063813651106
"e1","1","14dpi","S3","Com02","S3.02","smfr1","Sphingomonas","C0",23300000,7.36735592102602
"e1","1","14dpi","S3","Com02","S3.02","spfa2","Sphingomonas","C1",38000000,7.57978359661681
"e1","2","14dpi","S3","Com02","S3.02","meL92","Methylobacterium","C2",4030000,6.60530504614111
"e1","2","14dpi","S3","Com02","S3.02","smfr1","Sphingomonas","C0",12200000,7.08635983067475
"e1","2","14dpi","S3","Com02","S3.02","spfa2","Sphingomonas","C1",15900000,7.20139712432045
"e1","3","14dpi","S3","Com02","S3.02","meL92","Methylobacterium","C2",2680000,6.42813479402879
"e1","3","14dpi","S3","Com02","S3.02","smfr1","Sphingomonas","C0",15900000,7.20139712432045
"e1","3","14dpi","S3","Com02","S3.02","spfa2","Sphingomonas","C1",12900000,7.11058971029925
"e1","4","14dpi","S3","Com02","S3.02","meL92","Methylobacterium","C2",3630000,6.55990662503611
"e1","4","14dpi","S3","Com02","S3.02","smfr1","Sphingomonas","C0",19600000,7.29225607135648
"e1","4","14dpi","S3","Com02","S3.02","spfa2","Sphingomonas","C1",22400000,7.35024801833416
"e1","1","14dpi","S3","Com03","S3.03","mr01","Methylobacterium","C2",4250000,6.62838893005031
"e1","1","14dpi","S3","Com03","S3.03","smfr1","Sphingomonas","C0",25500000,7.40654018043396
"e1","1","14dpi","S3","Com03","S3.03","spfa2","Sphingomonas","C1",9570000,6.98091193777684
"e1","2","14dpi","S3","Com03","S3.03","mr01","Methylobacterium","C2",4450000,6.64836001098093
"e1","2","14dpi","S3","Com03","S3.03","smfr1","Sphingomonas","C0",31300000,7.49554433754645
"e1","2","14dpi","S3","Com03","S3.03","spfa2","Sphingomonas","C1",41200000,7.61489721603313
"e1","3","14dpi","S3","Com03","S3.03","mr01","Methylobacterium","C2",7270000,6.86153441085904
"e1","3","14dpi","S3","Com03","S3.03","smfr1","Sphingomonas","C0",21800000,7.3384564936046
"e1","3","14dpi","S3","Com03","S3.03","spfa2","Sphingomonas","C1",13600000,7.13353890837022
"e1","4","14dpi","S3","Com03","S3.03","mr01","Methylobacterium","C2",8730000,6.94101424370557
"e1","4","14dpi","S3","Com03","S3.03","smfr1","Sphingomonas","C0",12600000,7.10037054511756
"e1","4","14dpi","S3","Com03","S3.03","spfa2","Sphingomonas","C1",16500000,7.21748394421391
"e1","1","14dpi","S3","Com04","S3.04","meL85","Methylobacterium","C1",1750000,6.2430380486863
"e1","1","14dpi","S3","Com04","S3.04","meL92","Methylobacterium","C2",11700000,7.06818586174616
"e1","1","14dpi","S3","Com04","S3.04","smfr1","Sphingomonas","C0",16000000,7.20411998265593
"e1","2","14dpi","S3","Com04","S3.04","meL85","Methylobacterium","C1",1700000,6.23044892137827
"e1","2","14dpi","S3","Com04","S3.04","meL92","Methylobacterium","C2",8490000,6.92890769024395
"e1","2","14dpi","S3","Com04","S3.04","smfr1","Sphingomonas","C0",23000000,7.36172783601759
"e1","3","14dpi","S3","Com04","S3.04","meL85","Methylobacterium","C1",1480000,6.17026171539496
"e1","3","14dpi","S3","Com04","S3.04","meL92","Methylobacterium","C2",6840000,6.83505610172012
"e1","3","14dpi","S3","Com04","S3.04","smfr1","Sphingomonas","C0",25100000,7.39967372148104
"e1","4","14dpi","S3","Com04","S3.04","meL85","Methylobacterium","C1",1160000,6.06445798922692
"e1","4","14dpi","S3","Com04","S3.04","meL92","Methylobacterium","C2",6770000,6.83058866868514
"e1","4","14dpi","S3","Com04","S3.04","smfr1","Sphingomonas","C0",14500000,7.16136800223498
"e1","1","14dpi","S3","Com05","S3.05","meL85","Methylobacterium","C1",683000,5.83442070368153
"e1","1","14dpi","S3","Com05","S3.05","mr01","Methylobacterium","C2",8980000,6.9532763366673
"e1","1","14dpi","S3","Com05","S3.05","smfr1","Sphingomonas","C0",8090000,6.90794852161227
"e1","2","14dpi","S3","Com05","S3.05","meL85","Methylobacterium","C1",661000,5.82020145948564
"e1","2","14dpi","S3","Com05","S3.05","mr01","Methylobacterium","C2",8620000,6.93550726582471
"e1","2","14dpi","S3","Com05","S3.05","smfr1","Sphingomonas","C0",10500000,7.02118929906994
"e1","3","14dpi","S3","Com05","S3.05","meL85","Methylobacterium","C1",486000,5.68663626926229
"e1","3","14dpi","S3","Com05","S3.05","mr01","Methylobacterium","C2",10500000,7.02118929906994
"e1","3","14dpi","S3","Com05","S3.05","smfr1","Sphingomonas","C0",6480000,6.81157500587059
"e1","4","14dpi","S3","Com05","S3.05","meL85","Methylobacterium","C1",368000,5.56584781867352
"e1","4","14dpi","S3","Com05","S3.05","mr01","Methylobacterium","C2",5620000,6.74973631556906
"e1","4","14dpi","S3","Com05","S3.05","smfr1","Sphingomonas","C0",17400000,7.2405492482826
"e1","1","14dpi","S3","Com06","S3.06","meL92","Methylobacterium","C1",35200000,7.54654266347813
"e1","1","14dpi","S3","Com06","S3.06","mr01","Methylobacterium","C2",5510000,6.74115159885179
"e1","1","14dpi","S3","Com06","S3.06","smfr1","Sphingomonas","C0",28600000,7.45636603312904
"e1","2","14dpi","S3","Com06","S3.06","meL92","Methylobacterium","C1",51800000,7.71432975974523
"e1","2","14dpi","S3","Com06","S3.06","mr01","Methylobacterium","C2",3040000,6.48287358360875
"e1","2","14dpi","S3","Com06","S3.06","smfr1","Sphingomonas","C0",23200000,7.3654879848909
"e1","3","14dpi","S3","Com06","S3.06","meL92","Methylobacterium","C1",NA,NA
"e1","3","14dpi","S3","Com06","S3.06","mr01","Methylobacterium","C2",6350000,6.80277372529198
"e1","3","14dpi","S3","Com06","S3.06","smfr1","Sphingomonas","C0",16500000,7.21748394421391
"e1","4","14dpi","S3","Com06","S3.06","meL92","Methylobacterium","C1",21400000,7.33041377334919
"e1","4","14dpi","S3","Com06","S3.06","mr01","Methylobacterium","C2",12600000,7.10037054511756
"e1","4","14dpi","S3","Com06","S3.06","smfr1","Sphingomonas","C0",26400000,7.42160392686983
"e1","1","14dpi","S3","Com07","S3.07","meL85","Methylobacterium","C0",99400,4.99738638439731
"e1","1","14dpi","S3","Com07","S3.07","meL92","Methylobacterium","C2",3550000,6.55022835305509
"e1","1","14dpi","S3","Com07","S3.07","spfa2","Sphingomonas","C1",14200000,7.15228834438306
"e1","2","14dpi","S3","Com07","S3.07","meL85","Methylobacterium","C0",2120000,6.32633586092875
"e1","2","14dpi","S3","Com07","S3.07","meL92","Methylobacterium","C2",4440000,6.64738297011462
"e1","2","14dpi","S3","Com07","S3.07","spfa2","Sphingomonas","C1",31700000,7.50105926221775
"e1","3","14dpi","S3","Com07","S3.07","meL85","Methylobacterium","C0",224000,5.35024801833416
"e1","3","14dpi","S3","Com07","S3.07","meL92","Methylobacterium","C2",3310000,6.51982799377572
"e1","3","14dpi","S3","Com07","S3.07","spfa2","Sphingomonas","C1",17700000,7.24797326636181
"e1","4","14dpi","S3","Com07","S3.07","meL85","Methylobacterium","C0",340000,5.53147891704226
"e1","4","14dpi","S3","Com07","S3.07","meL92","Methylobacterium","C2",2270000,6.35602585719312
"e1","4","14dpi","S3","Com07","S3.07","spfa2","Sphingomonas","C1",13600000,7.13353890837022
"e1","1","14dpi","S3","Com08","S3.08","meL85","Methylobacterium","C0",152000,5.18184358794477
"e1","1","14dpi","S3","Com08","S3.08","mr01","Methylobacterium","C2",4440000,6.64738297011462
"e1","1","14dpi","S3","Com08","S3.08","spfa2","Sphingomonas","C1",2920000,6.46538285144842
"e1","2","14dpi","S3","Com08","S3.08","meL85","Methylobacterium","C0",73500,4.8662873390842
"e1","2","14dpi","S3","Com08","S3.08","mr01","Methylobacterium","C2",6070000,6.78318869107526
"e1","2","14dpi","S3","Com08","S3.08","spfa2","Sphingomonas","C1",2940000,6.46834733041216
"e1","3","14dpi","S3","Com08","S3.08","meL85","Methylobacterium","C0",138000,5.13987908640124
"e1","3","14dpi","S3","Com08","S3.08","mr01","Methylobacterium","C2",5280000,6.72263392253381
"e1","3","14dpi","S3","Com08","S3.08","spfa2","Sphingomonas","C1",11500000,7.06069784035361
"e1","4","14dpi","S3","Com08","S3.08","meL85","Methylobacterium","C0",828000,5.91803033678488
"e1","4","14dpi","S3","Com08","S3.08","mr01","Methylobacterium","C2",4280000,6.63144376901317
"e1","4","14dpi","S3","Com08","S3.08","spfa2","Sphingomonas","C1",20700000,7.31597034545692
"e1","1","14dpi","S3","Com09","S3.09","meL92","Methylobacterium","C0",1370000,6.13672056715641
"e1","1","14dpi","S3","Com09","S3.09","mr01","Methylobacterium","C2",8430000,6.92582757462474
"e1","1","14dpi","S3","Com09","S3.09","spfa2","Sphingomonas","C1",25300000,7.40312052117582
"e1","2","14dpi","S3","Com09","S3.09","meL92","Methylobacterium","C0",1710000,6.23299611039215
"e1","2","14dpi","S3","Com09","S3.09","mr01","Methylobacterium","C2",5710000,6.75663610824585
"e1","2","14dpi","S3","Com09","S3.09","spfa2","Sphingomonas","C1",2e+07,7.30102999566398
"e1","3","14dpi","S3","Com09","S3.09","meL92","Methylobacterium","C0",1410000,6.14921911265538
"e1","3","14dpi","S3","Com09","S3.09","mr01","Methylobacterium","C2",11300000,7.05307844348342
"e1","3","14dpi","S3","Com09","S3.09","spfa2","Sphingomonas","C1",18300000,7.26245108973043
"e1","4","14dpi","S3","Com09","S3.09","meL92","Methylobacterium","C0",494000,5.69372694892365
"e1","4","14dpi","S3","Com09","S3.09","mr01","Methylobacterium","C2",3260000,6.51321760006794
"e1","4","14dpi","S3","Com09","S3.09","spfa2","Sphingomonas","C1",22700000,7.35602585719312
"e1","1","14dpi","S3","Com10","S3.10","meL85","Methylobacterium","C0",1420000,6.15228834438306
"e1","1","14dpi","S3","Com10","S3.10","meL92","Methylobacterium","C1",11900000,7.07554696139253
"e1","1","14dpi","S3","Com10","S3.10","mr01","Methylobacterium","C2",3440000,6.53655844257153
"e1","2","14dpi","S3","Com10","S3.10","meL85","Methylobacterium","C0",484000,5.68484536164441
"e1","2","14dpi","S3","Com10","S3.10","meL92","Methylobacterium","C1",5810000,6.76417613239033
"e1","2","14dpi","S3","Com10","S3.10","mr01","Methylobacterium","C2",2320000,6.3654879848909
"e1","3","14dpi","S3","Com10","S3.10","meL85","Methylobacterium","C0",1170000,6.06818586174616
"e1","3","14dpi","S3","Com10","S3.10","meL92","Methylobacterium","C1",9110000,6.959518376973
"e1","3","14dpi","S3","Com10","S3.10","mr01","Methylobacterium","C2",3640000,6.56110138364906
"e1","4","14dpi","S3","Com10","S3.10","meL85","Methylobacterium","C0",592000,5.77232170672292
"e1","4","14dpi","S3","Com10","S3.10","meL92","Methylobacterium","C1",4440000,6.64738297011462
"e1","4","14dpi","S3","Com10","S3.10","mr01","Methylobacterium","C2",4440000,6.64738297011462
"e2","1","07dpi","S3","Com01","S3.01","meL85","Methylobacterium","C2",46300,4.66558099101795
"e2","1","07dpi","S3","Com01","S3.01","smfr1","Sphingomonas","C0",4170000,6.62013605497376
"e2","1","07dpi","S3","Com01","S3.01","spfa2","Sphingomonas","C1",5090000,6.70671778233676
"e2","2","07dpi","S3","Com01","S3.01","meL85","Methylobacterium","C2",18000,4.25527250510331
"e2","2","07dpi","S3","Com01","S3.01","smfr1","Sphingomonas","C0",1970000,6.29446622616159
"e2","2","07dpi","S3","Com01","S3.01","spfa2","Sphingomonas","C1",5030000,6.70156798505593
"e2","3","07dpi","S3","Com01","S3.01","meL85","Methylobacterium","C2",47700,4.67851837904011
"e2","3","07dpi","S3","Com01","S3.01","smfr1","Sphingomonas","C0",6210000,6.79309160017658
"e2","3","07dpi","S3","Com01","S3.01","spfa2","Sphingomonas","C1",6680000,6.82477646247555
"e2","4","07dpi","S3","Com01","S3.01","meL85","Methylobacterium","C2",484000,5.68484536164441
"e2","4","07dpi","S3","Com01","S3.01","smfr1","Sphingomonas","C0",5590000,6.74741180788642
"e2","4","07dpi","S3","Com01","S3.01","spfa2","Sphingomonas","C1",8940000,6.95133751879592
"e2","1","07dpi","S3","Com02","S3.02","meL92","Methylobacterium","C2",2450000,6.38916608436453
"e2","1","07dpi","S3","Com02","S3.02","smfr1","Sphingomonas","C0",1120000,6.04921802267018
"e2","1","07dpi","S3","Com02","S3.02","spfa2","Sphingomonas","C1",3060000,6.48572142648158
"e2","2","07dpi","S3","Com02","S3.02","meL92","Methylobacterium","C2",231000,5.36361197989214
"e2","2","07dpi","S3","Com02","S3.02","smfr1","Sphingomonas","C0",6070000,6.78318869107526
"e2","2","07dpi","S3","Com02","S3.02","spfa2","Sphingomonas","C1",4910000,6.69108149212297
"e2","3","07dpi","S3","Com02","S3.02","meL92","Methylobacterium","C2",709000,5.85064623518307
"e2","3","07dpi","S3","Com02","S3.02","smfr1","Sphingomonas","C0",3340000,6.52374646681156
"e2","3","07dpi","S3","Com02","S3.02","spfa2","Sphingomonas","C1",2530000,6.40312052117582
"e2","4","07dpi","S3","Com02","S3.02","meL92","Methylobacterium","C2",914000,5.96094619573383
"e2","4","07dpi","S3","Com02","S3.02","smfr1","Sphingomonas","C0",2440000,6.38738982633873
"e2","4","07dpi","S3","Com02","S3.02","spfa2","Sphingomonas","C1",13200000,7.12057393120585
"e2","1","07dpi","S3","Com03","S3.03","mr01","Methylobacterium","C2",613000,5.78746047451842
"e2","1","07dpi","S3","Com03","S3.03","smfr1","Sphingomonas","C0",3750000,6.57403126772772
"e2","1","07dpi","S3","Com03","S3.03","spfa2","Sphingomonas","C1",7840000,6.89431606268444
"e2","2","07dpi","S3","Com03","S3.03","mr01","Methylobacterium","C2",3110000,6.49276038902684
"e2","2","07dpi","S3","Com03","S3.03","smfr1","Sphingomonas","C0",13000000,7.11394335230684
"e2","2","07dpi","S3","Com03","S3.03","spfa2","Sphingomonas","C1",13000000,7.11394335230684
"e2","3","07dpi","S3","Com03","S3.03","mr01","Methylobacterium","C2",4440000,6.64738297011462
"e2","3","07dpi","S3","Com03","S3.03","smfr1","Sphingomonas","C0",7690000,6.88592633980143
"e2","3","07dpi","S3","Com03","S3.03","spfa2","Sphingomonas","C1",7400000,6.86923171973098
"e2","4","07dpi","S3","Com03","S3.03","mr01","Methylobacterium","C2",2300000,6.36172783601759
"e2","4","07dpi","S3","Com03","S3.03","smfr1","Sphingomonas","C0",6030000,6.78031731214015
"e2","4","07dpi","S3","Com03","S3.03","spfa2","Sphingomonas","C1",4020000,6.60422605308447
"e2","1","07dpi","S3","Com04","S3.04","meL85","Methylobacterium","C1",21000,4.32221929473392
"e2","1","07dpi","S3","Com04","S3.04","meL92","Methylobacterium","C2",839000,5.9237619608287
"e2","1","07dpi","S3","Com04","S3.04","smfr1","Sphingomonas","C0",16800000,7.22530928172586
"e2","2","07dpi","S3","Com04","S3.04","meL85","Methylobacterium","C1",276000,5.44090908206522
"e2","2","07dpi","S3","Com04","S3.04","meL92","Methylobacterium","C2",2340000,6.36921585741014
"e2","2","07dpi","S3","Com04","S3.04","smfr1","Sphingomonas","C0",27600000,7.44090908206522
"e2","3","07dpi","S3","Com04","S3.04","meL85","Methylobacterium","C1",67600,4.82994669594164
"e2","3","07dpi","S3","Com04","S3.04","meL92","Methylobacterium","C2",574000,5.75891189239797
"e2","3","07dpi","S3","Com04","S3.04","smfr1","Sphingomonas","C0",20300000,7.30749603791321
"e2","4","07dpi","S3","Com04","S3.04","meL85","Methylobacterium","C1",145000,5.16136800223498
"e2","4","07dpi","S3","Com04","S3.04","meL92","Methylobacterium","C2",627000,5.79726754083072
"e2","4","07dpi","S3","Com04","S3.04","smfr1","Sphingomonas","C0",21700000,7.33645973384853
"e2","1","07dpi","S3","Com05","S3.05","meL85","Methylobacterium","C1",537000,5.72997428569956
"e2","1","07dpi","S3","Com05","S3.05","mr01","Methylobacterium","C2",8060000,6.90633504180509
"e2","1","07dpi","S3","Com05","S3.05","smfr1","Sphingomonas","C0",9400000,6.9731278535997
"e2","2","07dpi","S3","Com05","S3.05","meL85","Methylobacterium","C1",172000,5.23552844690755
"e2","2","07dpi","S3","Com05","S3.05","mr01","Methylobacterium","C2",3450000,6.53781909507327
"e2","2","07dpi","S3","Com05","S3.05","smfr1","Sphingomonas","C0",17200000,7.23552844690755
"e2","3","07dpi","S3","Com05","S3.05","meL85","Methylobacterium","C1",698000,5.84385542262316
"e2","3","07dpi","S3","Com05","S3.05","mr01","Methylobacterium","C2",3490000,6.54282542695918
"e2","3","07dpi","S3","Com05","S3.05","smfr1","Sphingomonas","C0",16300000,7.21218760440396
"e2","4","07dpi","S3","Com05","S3.05","meL85","Methylobacterium","C1",306000,5.48572142648158
"e2","4","07dpi","S3","Com05","S3.05","mr01","Methylobacterium","C2",3820000,6.58206336291171
"e2","4","07dpi","S3","Com05","S3.05","smfr1","Sphingomonas","C0",3820000,6.58206336291171
"e2","1","07dpi","S3","Com06","S3.06","meL92","Methylobacterium","C1",639000,5.8055008581584
"e2","1","07dpi","S3","Com06","S3.06","mr01","Methylobacterium","C2",2320000,6.3654879848909
"e2","1","07dpi","S3","Com06","S3.06","smfr1","Sphingomonas","C0",5520000,6.7419390777292
"e2","2","07dpi","S3","Com06","S3.06","meL92","Methylobacterium","C1",888000,5.9484129657786
"e2","2","07dpi","S3","Com06","S3.06","mr01","Methylobacterium","C2",906000,5.95712819767681
"e2","2","07dpi","S3","Com06","S3.06","smfr1","Sphingomonas","C0",21700000,7.33645973384853
"e2","3","07dpi","S3","Com06","S3.06","meL92","Methylobacterium","C1",843000,5.92582757462474
"e2","3","07dpi","S3","Com06","S3.06","mr01","Methylobacterium","C2",1260000,6.10037054511756
"e2","3","07dpi","S3","Com06","S3.06","smfr1","Sphingomonas","C0",11200000,7.04921802267018
"e2","4","07dpi","S3","Com06","S3.06","meL92","Methylobacterium","C1",1570000,6.19589965240923
"e2","4","07dpi","S3","Com06","S3.06","mr01","Methylobacterium","C2",3410000,6.5327543789925
"e2","4","07dpi","S3","Com06","S3.06","smfr1","Sphingomonas","C0",10500000,7.02118929906994
"e2","1","07dpi","S3","Com07","S3.07","meL85","Methylobacterium","C0",82400,4.91592721169712
"e2","1","07dpi","S3","Com07","S3.07","meL92","Methylobacterium","C2",185000,5.26717172840301
"e2","1","07dpi","S3","Com07","S3.07","spfa2","Sphingomonas","C1",3090000,6.48995847942483
"e2","2","07dpi","S3","Com07","S3.07","meL85","Methylobacterium","C0",17100,4.23299611039215
"e2","2","07dpi","S3","Com07","S3.07","meL92","Methylobacterium","C2",103000,5.01283722470517
"e2","2","07dpi","S3","Com07","S3.07","spfa2","Sphingomonas","C1",8560000,6.93247376467715
"e2","3","07dpi","S3","Com07","S3.07","meL85","Methylobacterium","C0",24000,4.38021124171161
"e2","3","07dpi","S3","Com07","S3.07","meL92","Methylobacterium","C2",95800,4.98136550907854
"e2","3","07dpi","S3","Com07","S3.07","spfa2","Sphingomonas","C1",16800000,7.22530928172586
"e2","4","07dpi","S3","Com07","S3.07","meL85","Methylobacterium","C0",164000,5.2148438480477
"e2","4","07dpi","S3","Com07","S3.07","meL92","Methylobacterium","C2",281000,5.44870631990508
"e2","4","07dpi","S3","Com07","S3.07","spfa2","Sphingomonas","C1",14000000,7.14612803567824
"e2","1","07dpi","S3","Com08","S3.08","meL85","Methylobacterium","C0",20200,4.30535136944662
"e2","1","07dpi","S3","Com08","S3.08","mr01","Methylobacterium","C2",222000,5.34635297445064
"e2","1","07dpi","S3","Com08","S3.08","spfa2","Sphingomonas","C1",2220000,6.34635297445064
"e2","2","07dpi","S3","Com08","S3.08","meL85","Methylobacterium","C0",16000,4.20411998265593
"e2","2","07dpi","S3","Com08","S3.08","mr01","Methylobacterium","C2",449000,5.65224634100332
"e2","2","07dpi","S3","Com08","S3.08","spfa2","Sphingomonas","C1",16000000,7.20411998265593
"e2","3","07dpi","S3","Com08","S3.08","meL85","Methylobacterium","C0",50600,4.7041505168398
"e2","3","07dpi","S3","Com08","S3.08","mr01","Methylobacterium","C2",253000,5.40312052117582
"e2","3","07dpi","S3","Com08","S3.08","spfa2","Sphingomonas","C1",2030000,6.30749603791321
"e2","4","07dpi","S3","Com08","S3.08","meL85","Methylobacterium","C0",21100,4.32428245529769
"e2","4","07dpi","S3","Com08","S3.08","mr01","Methylobacterium","C2",338000,5.52891670027766
"e2","4","07dpi","S3","Com08","S3.08","spfa2","Sphingomonas","C1",10600000,7.02530586526477
"e2","1","07dpi","S3","Com09","S3.09","meL92","Methylobacterium","C0",381000,5.58092497567562
"e2","1","07dpi","S3","Com09","S3.09","mr01","Methylobacterium","C2",953000,5.97909290063833
"e2","1","07dpi","S3","Com09","S3.09","spfa2","Sphingomonas","C1",9530000,6.97909290063833
"e2","2","07dpi","S3","Com09","S3.09","meL92","Methylobacterium","C0",239000,5.37839790094814
"e2","2","07dpi","S3","Com09","S3.09","mr01","Methylobacterium","C2",703000,5.84695532501982
"e2","2","07dpi","S3","Com09","S3.09","spfa2","Sphingomonas","C1",7030000,6.84695532501982
"e2","3","07dpi","S3","Com09","S3.09","meL92","Methylobacterium","C0",652000,5.81424759573192
"e2","3","07dpi","S3","Com09","S3.09","mr01","Methylobacterium","C2",1480000,6.17026171539496
"e2","3","07dpi","S3","Com09","S3.09","spfa2","Sphingomonas","C1",3560000,6.55144999797287
"e2","4","07dpi","S3","Com09","S3.09","meL92","Methylobacterium","C0",310000,5.49136169383427
"e2","4","07dpi","S3","Com09","S3.09","mr01","Methylobacterium","C2",1550000,6.19033169817029
"e2","4","07dpi","S3","Com09","S3.09","spfa2","Sphingomonas","C1",2850000,6.45484486000851
"e2","1","07dpi","S3","Com10","S3.10","meL85","Methylobacterium","C0",30400,4.48287358360875
"e2","1","07dpi","S3","Com10","S3.10","meL92","Methylobacterium","C1",213000,5.32837960343874
"e2","1","07dpi","S3","Com10","S3.10","mr01","Methylobacterium","C2",122000,5.08635983067475
"e2","2","07dpi","S3","Com10","S3.10","meL85","Methylobacterium","C0",13600,4.13353890837022
"e2","2","07dpi","S3","Com10","S3.10","meL92","Methylobacterium","C1",204000,5.3096301674259
"e2","2","07dpi","S3","Com10","S3.10","mr01","Methylobacterium","C2",218000,5.3384564936046
"e2","3","07dpi","S3","Com10","S3.10","meL85","Methylobacterium","C0",102000,5.00860017176192
"e2","3","07dpi","S3","Com10","S3.10","meL92","Methylobacterium","C1",512000,5.70926996097583
"e2","3","07dpi","S3","Com10","S3.10","mr01","Methylobacterium","C2",372000,5.5705429398819
"e2","4","07dpi","S3","Com10","S3.10","meL85","Methylobacterium","C0",15600,4.19312459835446
"e2","4","07dpi","S3","Com10","S3.10","meL92","Methylobacterium","C1",109000,5.03742649794062
"e2","4","07dpi","S3","Com10","S3.10","mr01","Methylobacterium","C2",62500,4.79588001734407
"e2","1","14dpi","S3","Com01","S3.01","meL85","Methylobacterium","C2",7050,3.8481891169914
"e2","1","14dpi","S3","Com01","S3.01","smfr1","Sphingomonas","C0",5640000,6.75127910398334
"e2","1","14dpi","S3","Com01","S3.01","spfa2","Sphingomonas","C1",7760000,6.88986172125819
"e2","2","14dpi","S3","Com01","S3.01","meL85","Methylobacterium","C2",9410,3.97358962342726
"e2","2","14dpi","S3","Com01","S3.01","smfr1","Sphingomonas","C0",9410000,6.97358962342726
"e2","2","14dpi","S3","Com01","S3.01","spfa2","Sphingomonas","C1",11300000,7.05307844348342
"e2","3","14dpi","S3","Com01","S3.01","meL85","Methylobacterium","C2",8400,3.92427928606188
"e2","3","14dpi","S3","Com01","S3.01","smfr1","Sphingomonas","C0",5040000,6.70243053644553
"e2","3","14dpi","S3","Com01","S3.01","spfa2","Sphingomonas","C1",17600000,7.24551266781415
"e2","4","14dpi","S3","Com01","S3.01","meL85","Methylobacterium","C2",5760,3.76042248342321
"e2","4","14dpi","S3","Com01","S3.01","smfr1","Sphingomonas","C0",5190000,6.71516735784846
"e2","4","14dpi","S3","Com01","S3.01","spfa2","Sphingomonas","C1",6920000,6.84010609445676
"e2","1","14dpi","S3","Com02","S3.02","meL92","Methylobacterium","C2",2190000,6.34044411484012
"e2","1","14dpi","S3","Com02","S3.02","smfr1","Sphingomonas","C0",31000000,7.49136169383427
"e2","1","14dpi","S3","Com02","S3.02","spfa2","Sphingomonas","C1",16400000,7.2148438480477
"e2","2","14dpi","S3","Com02","S3.02","meL92","Methylobacterium","C2",413000,5.6159500516564
"e2","2","14dpi","S3","Com02","S3.02","smfr1","Sphingomonas","C0",26600000,7.42488163663107
"e2","2","14dpi","S3","Com02","S3.02","spfa2","Sphingomonas","C1",10700000,7.02938377768521
"e2","3","14dpi","S3","Com02","S3.02","meL92","Methylobacterium","C2",1610000,6.20682587603185
"e2","3","14dpi","S3","Com02","S3.02","smfr1","Sphingomonas","C0",8040000,6.90525604874845
"e2","3","14dpi","S3","Com02","S3.02","spfa2","Sphingomonas","C1",10200000,7.00860017176192
"e2","4","14dpi","S3","Com02","S3.02","meL92","Methylobacterium","C2",2600000,6.41497334797082
"e2","4","14dpi","S3","Com02","S3.02","smfr1","Sphingomonas","C0",35400000,7.54900326202579
"e2","4","14dpi","S3","Com02","S3.02","spfa2","Sphingomonas","C1",15600000,7.19312459835446
"e2","1","14dpi","S3","Com03","S3.03","mr01","Methylobacterium","C2",4840000,6.68484536164441
"e2","1","14dpi","S3","Com03","S3.03","smfr1","Sphingomonas","C0",21300000,7.32837960343874
"e2","1","14dpi","S3","Com03","S3.03","spfa2","Sphingomonas","C1",11600000,7.06445798922692
"e2","2","14dpi","S3","Com03","S3.03","mr01","Methylobacterium","C2",3150000,6.4983105537896
"e2","2","14dpi","S3","Com03","S3.03","smfr1","Sphingomonas","C0",2e+07,7.30102999566398
"e2","2","14dpi","S3","Com03","S3.03","spfa2","Sphingomonas","C1",14300000,7.15533603746506
"e2","3","14dpi","S3","Com03","S3.03","mr01","Methylobacterium","C2",10400000,7.01703333929878
"e2","3","14dpi","S3","Com03","S3.03","smfr1","Sphingomonas","C0",18300000,7.26245108973043
"e2","3","14dpi","S3","Com03","S3.03","spfa2","Sphingomonas","C1",32200000,7.50785587169583
"e2","4","14dpi","S3","Com03","S3.03","mr01","Methylobacterium","C2",4920000,6.69196510276736
"e2","4","14dpi","S3","Com03","S3.03","smfr1","Sphingomonas","C0",20900000,7.32014628611105
"e2","4","14dpi","S3","Com03","S3.03","spfa2","Sphingomonas","C1",13500000,7.13033376849501
"e2","1","14dpi","S3","Com04","S3.04","meL85","Methylobacterium","C1",1350000,6.13033376849501
"e2","1","14dpi","S3","Com04","S3.04","meL92","Methylobacterium","C2",15000000,7.17609125905568
"e2","1","14dpi","S3","Com04","S3.04","smfr1","Sphingomonas","C0",22500000,7.35218251811136
"e2","2","14dpi","S3","Com04","S3.04","meL85","Methylobacterium","C1",391000,5.59217675739587
"e2","2","14dpi","S3","Com04","S3.04","meL92","Methylobacterium","C2",17700000,7.24797326636181
