"","syncom","strain","dpi","r","type","fraction"
"33720","S3.05","meL85","07dpi",13,"random_fraction",1
"33721","S3.05","meL85","07dpi",13.2,"aggregate_fraction",0
"33722","S3.05","meL85","07dpi",13.2,"regular_fraction",0
"33723","S3.05","meL85","07dpi",13.2,"random_fraction",1
"33724","S3.05","meL85","07dpi",13.4,"aggregate_fraction",0
"33725","S3.05","meL85","07dpi",13.4,"regular_fraction",0
"33726","S3.05","meL85","07dpi",13.4,"random_fraction",1
"33727","S3.05","meL85","07dpi",13.6,"aggregate_fraction",0
"33728","S3.05","meL85","07dpi",13.6,"regular_fraction",0
"33729","S3.05","meL85","07dpi",13.6,"random_fraction",1
"33730","S3.05","meL85","07dpi",13.8,"aggregate_fraction",0
"33731","S3.05","meL85","07dpi",13.8,"regular_fraction",0
"33732","S3.05","meL85","07dpi",13.8,"random_fraction",1
"33733","S3.05","meL85","07dpi",14,"aggregate_fraction",0
"33734","S3.05","meL85","07dpi",14,"regular_fraction",0
"33735","S3.05","meL85","07dpi",14,"random_fraction",1
"33736","S3.05","meL85","07dpi",14.2,"aggregate_fraction",0
"33737","S3.05","meL85","07dpi",14.2,"regular_fraction",0
"33738","S3.05","meL85","07dpi",14.2,"random_fraction",1
"33739","S3.05","meL85","07dpi",14.4,"aggregate_fraction",0
"33740","S3.05","meL85","07dpi",14.4,"regular_fraction",0
"33741","S3.05","meL85","07dpi",14.4,"random_fraction",1
"33742","S3.05","meL85","07dpi",14.6,"aggregate_fraction",0
"33743","S3.05","meL85","07dpi",14.6,"regular_fraction",0
"33744","S3.05","meL85","07dpi",14.6,"random_fraction",1
"33745","S3.05","meL85","07dpi",14.8,"aggregate_fraction",0
"33746","S3.05","meL85","07dpi",14.8,"regular_fraction",0
"33747","S3.05","meL85","07dpi",14.8,"random_fraction",1
"33748","S3.05","meL85","07dpi",15,"aggregate_fraction",0
"33749","S3.05","meL85","07dpi",15,"regular_fraction",0
"33750","S3.05","meL85","07dpi",15,"random_fraction",1
"33751","S3.05","meL85","07dpi",15.2,"aggregate_fraction",0
"33752","S3.05","meL85","07dpi",15.2,"regular_fraction",0
"33753","S3.05","meL85","07dpi",15.2,"random_fraction",1
"33754","S3.05","meL85","07dpi",15.4,"aggregate_fraction",0
"33755","S3.05","meL85","07dpi",15.4,"regular_fraction",0
"33756","S3.05","meL85","07dpi",15.4,"random_fraction",1
"33757","S3.05","meL85","07dpi",15.6,"aggregate_fraction",0
"33758","S3.05","meL85","07dpi",15.6,"regular_fraction",0
"33759","S3.05","meL85","07dpi",15.6,"random_fraction",1
"33760","S3.05","meL85","07dpi",15.8,"aggregate_fraction",0
"33761","S3.05","meL85","07dpi",15.8,"regular_fraction",0
"33762","S3.05","meL85","07dpi",15.8,"random_fraction",1
"33763","S3.05","meL85","07dpi",16,"aggregate_fraction",0
"33764","S3.05","meL85","07dpi",16,"regular_fraction",0
"33765","S3.05","meL85","07dpi",16,"random_fraction",1
"33766","S3.05","meL85","07dpi",16.2,"aggregate_fraction",0
"33767","S3.05","meL85","07dpi",16.2,"regular_fraction",0
"33768","S3.05","meL85","07dpi",16.2,"random_fraction",1
"33769","S3.05","meL85","07dpi",16.4,"aggregate_fraction",0
"33770","S3.05","meL85","07dpi",16.4,"regular_fraction",0
"33771","S3.05","meL85","07dpi",16.4,"random_fraction",1
"33772","S3.05","meL85","07dpi",16.6,"aggregate_fraction",0
"33773","S3.05","meL85","07dpi",16.6,"regular_fraction",0
"33774","S3.05","meL85","07dpi",16.6,"random_fraction",1
"33775","S3.05","meL85","07dpi",16.8,"aggregate_fraction",0
"33776","S3.05","meL85","07dpi",16.8,"regular_fraction",0
"33777","S3.05","meL85","07dpi",16.8,"random_fraction",1
"33778","S3.05","meL85","07dpi",17,"aggregate_fraction",0
"33779","S3.05","meL85","07dpi",17,"regular_fraction",0
"33780","S3.05","meL85","07dpi",17,"random_fraction",1
"33781","S3.05","meL85","07dpi",17.2,"aggregate_fraction",0
"33782","S3.05","meL85","07dpi",17.2,"regular_fraction",0
"33783","S3.05","meL85","07dpi",17.2,"random_fraction",1
"33784","S3.05","meL85","07dpi",17.4,"aggregate_fraction",0
"33785","S3.05","meL85","07dpi",17.4,"regular_fraction",0
"33786","S3.05","meL85","07dpi",17.4,"random_fraction",1
"33787","S3.05","meL85","07dpi",17.6,"aggregate_fraction",0
"33788","S3.05","meL85","07dpi",17.6,"regular_fraction",0
"33789","S3.05","meL85","07dpi",17.6,"random_fraction",1
"33790","S3.05","meL85","07dpi",17.8,"aggregate_fraction",0
"33791","S3.05","meL85","07dpi",17.8,"regular_fraction",0
"33792","S3.05","meL85","07dpi",17.8,"random_fraction",1
"33793","S3.05","meL85","07dpi",18,"aggregate_fraction",0
"33794","S3.05","meL85","07dpi",18,"regular_fraction",0
"33795","S3.05","meL85","07dpi",18,"random_fraction",1
"33796","S3.05","meL85","07dpi",18.2,"aggregate_fraction",0
"33797","S3.05","meL85","07dpi",18.2,"regular_fraction",0
"33798","S3.05","meL85","07dpi",18.2,"random_fraction",1
"33799","S3.05","meL85","07dpi",18.4,"aggregate_fraction",0
"33800","S3.05","meL85","07dpi",18.4,"regular_fraction",0
"33801","S3.05","meL85","07dpi",18.4,"random_fraction",1
"33802","S3.05","meL85","07dpi",18.6,"aggregate_fraction",0
"33803","S3.05","meL85","07dpi",18.6,"regular_fraction",0
"33804","S3.05","meL85","07dpi",18.6,"random_fraction",1
"33805","S3.05","meL85","07dpi",18.8,"aggregate_fraction",0
"33806","S3.05","meL85","07dpi",18.8,"regular_fraction",0
"33807","S3.05","meL85","07dpi",18.8,"random_fraction",1
"33808","S3.05","meL85","07dpi",19,"aggregate_fraction",0
"33809","S3.05","meL85","07dpi",19,"regular_fraction",0
"33810","S3.05","meL85","07dpi",19,"random_fraction",1
"33811","S3.05","meL85","07dpi",19.2,"aggregate_fraction",0
"33812","S3.05","meL85","07dpi",19.2,"regular_fraction",0
"33813","S3.05","meL85","07dpi",19.2,"random_fraction",1
"33814","S3.05","meL85","07dpi",19.4,"aggregate_fraction",0
"33815","S3.05","meL85","07dpi",19.4,"regular_fraction",0
"33816","S3.05","meL85","07dpi",19.4,"random_fraction",1
"33817","S3.05","meL85","07dpi",19.6,"aggregate_fraction",0
"33818","S3.05","meL85","07dpi",19.6,"regular_fraction",0
"33819","S3.05","meL85","07dpi",19.6,"random_fraction",1
"33820","S3.05","meL85","07dpi",19.8,"aggregate_fraction",0
"33821","S3.05","meL85","07dpi",19.8,"regular_fraction",0
"33822","S3.05","meL85","07dpi",19.8,"random_fraction",1
"33823","S3.05","meL85","07dpi",20,"aggregate_fraction",0
"33824","S3.05","meL85","07dpi",20,"regular_fraction",0
"33825","S3.05","meL85","07dpi",20,"random_fraction",1
"33826","S3.05","meL85","07dpi",20.2,"aggregate_fraction",0
"33827","S3.05","meL85","07dpi",20.2,"regular_fraction",0
"33828","S3.05","meL85","07dpi",20.2,"random_fraction",1
"33829","S3.05","meL85","07dpi",20.4,"aggregate_fraction",0
"33830","S3.05","meL85","07dpi",20.4,"regular_fraction",0
"33831","S3.05","meL85","07dpi",20.4,"random_fraction",1
"33832","S3.05","meL85","07dpi",20.6,"aggregate_fraction",0
"33833","S3.05","meL85","07dpi",20.6,"regular_fraction",0
"33834","S3.05","meL85","07dpi",20.6,"random_fraction",1
"33835","S3.05","meL85","07dpi",20.8,"aggregate_fraction",0
"33836","S3.05","meL85","07dpi",20.8,"regular_fraction",0
"33837","S3.05","meL85","07dpi",20.8,"random_fraction",1
"33838","S3.05","meL85","07dpi",21,"aggregate_fraction",0
"33839","S3.05","meL85","07dpi",21,"regular_fraction",0
"33840","S3.05","meL85","07dpi",21,"random_fraction",1
"33841","S3.05","meL85","07dpi",21.2,"aggregate_fraction",0
"33842","S3.05","meL85","07dpi",21.2,"regular_fraction",0
"33843","S3.05","meL85","07dpi",21.2,"random_fraction",1
"33844","S3.05","meL85","07dpi",21.4,"aggregate_fraction",0
"33845","S3.05","meL85","07dpi",21.4,"regular_fraction",0
"33846","S3.05","meL85","07dpi",21.4,"random_fraction",1
"33847","S3.05","meL85","07dpi",21.6,"aggregate_fraction",0
"33848","S3.05","meL85","07dpi",21.6,"regular_fraction",0
"33849","S3.05","meL85","07dpi",21.6,"random_fraction",1
"33850","S3.05","meL85","07dpi",21.8,"aggregate_fraction",0
"33851","S3.05","meL85","07dpi",21.8,"regular_fraction",0
"33852","S3.05","meL85","07dpi",21.8,"random_fraction",1
"33853","S3.05","meL85","07dpi",22,"aggregate_fraction",0
"33854","S3.05","meL85","07dpi",22,"regular_fraction",0
"33855","S3.05","meL85","07dpi",22,"random_fraction",1
"33856","S3.05","meL85","07dpi",22.2,"aggregate_fraction",0
"33857","S3.05","meL85","07dpi",22.2,"regular_fraction",0
"33858","S3.05","meL85","07dpi",22.2,"random_fraction",1
"33859","S3.05","meL85","07dpi",22.4,"aggregate_fraction",0
"33860","S3.05","meL85","07dpi",22.4,"regular_fraction",0
"33861","S3.05","meL85","07dpi",22.4,"random_fraction",1
"33862","S3.05","meL85","07dpi",22.6,"aggregate_fraction",0
"33863","S3.05","meL85","07dpi",22.6,"regular_fraction",0
"33864","S3.05","meL85","07dpi",22.6,"random_fraction",1
"33865","S3.05","meL85","07dpi",22.8,"aggregate_fraction",0
"33866","S3.05","meL85","07dpi",22.8,"regular_fraction",0
"33867","S3.05","meL85","07dpi",22.8,"random_fraction",1
"33868","S3.05","meL85","07dpi",23,"aggregate_fraction",0
"33869","S3.05","meL85","07dpi",23,"regular_fraction",0
"33870","S3.05","meL85","07dpi",23,"random_fraction",1
"33871","S3.05","meL85","07dpi",23.2,"aggregate_fraction",0
"33872","S3.05","meL85","07dpi",23.2,"regular_fraction",0
"33873","S3.05","meL85","07dpi",23.2,"random_fraction",1
"33874","S3.05","meL85","07dpi",23.4,"aggregate_fraction",0
"33875","S3.05","meL85","07dpi",23.4,"regular_fraction",0
"33876","S3.05","meL85","07dpi",23.4,"random_fraction",1
"33877","S3.05","meL85","07dpi",23.6,"aggregate_fraction",0
"33878","S3.05","meL85","07dpi",23.6,"regular_fraction",0
"33879","S3.05","meL85","07dpi",23.6,"random_fraction",1
"33880","S3.05","meL85","07dpi",23.8,"aggregate_fraction",0
"33881","S3.05","meL85","07dpi",23.8,"regular_fraction",0
"33882","S3.05","meL85","07dpi",23.8,"random_fraction",1
"33883","S3.05","meL85","07dpi",24,"aggregate_fraction",0
"33884","S3.05","meL85","07dpi",24,"regular_fraction",0
"33885","S3.05","meL85","07dpi",24,"random_fraction",1
"33886","S3.05","meL85","07dpi",24.2,"aggregate_fraction",0
"33887","S3.05","meL85","07dpi",24.2,"regular_fraction",0
"33888","S3.05","meL85","07dpi",24.2,"random_fraction",1
"33889","S3.05","meL85","07dpi",24.4,"aggregate_fraction",0
"33890","S3.05","meL85","07dpi",24.4,"regular_fraction",0
"33891","S3.05","meL85","07dpi",24.4,"random_fraction",1
"33892","S3.05","meL85","07dpi",24.6,"aggregate_fraction",0
"33893","S3.05","meL85","07dpi",24.6,"regular_fraction",0
"33894","S3.05","meL85","07dpi",24.6,"random_fraction",1
"33895","S3.05","meL85","07dpi",24.8,"aggregate_fraction",0
"33896","S3.05","meL85","07dpi",24.8,"regular_fraction",0
"33897","S3.05","meL85","07dpi",24.8,"random_fraction",1
"33898","S3.05","meL85","07dpi",25,"aggregate_fraction",0
"33899","S3.05","meL85","07dpi",25,"regular_fraction",0
"33900","S3.05","meL85","07dpi",25,"random_fraction",1
"33901","S3.05","meL85","07dpi",25.2,"aggregate_fraction",0
"33902","S3.05","meL85","07dpi",25.2,"regular_fraction",0
"33903","S3.05","meL85","07dpi",25.2,"random_fraction",1
"33904","S3.05","meL85","07dpi",25.4,"aggregate_fraction",0
"33905","S3.05","meL85","07dpi",25.4,"regular_fraction",0
"33906","S3.05","meL85","07dpi",25.4,"random_fraction",1
"33907","S3.05","meL85","07dpi",25.6,"aggregate_fraction",0
"33908","S3.05","meL85","07dpi",25.6,"regular_fraction",0
"33909","S3.05","meL85","07dpi",25.6,"random_fraction",1
"33910","S3.05","meL85","07dpi",25.8,"aggregate_fraction",0
"33911","S3.05","meL85","07dpi",25.8,"regular_fraction",0
"33912","S3.05","meL85","07dpi",25.8,"random_fraction",1
"33913","S3.05","meL85","07dpi",26,"aggregate_fraction",0
"33914","S3.05","meL85","07dpi",26,"regular_fraction",0
"33915","S3.05","meL85","07dpi",26,"random_fraction",1
"33916","S3.05","meL85","07dpi",26.2,"aggregate_fraction",0
"33917","S3.05","meL85","07dpi",26.2,"regular_fraction",0
"33918","S3.05","meL85","07dpi",26.2,"random_fraction",1
"33919","S3.05","meL85","07dpi",26.4,"aggregate_fraction",0
"33920","S3.05","meL85","07dpi",26.4,"regular_fraction",0
"33921","S3.05","meL85","07dpi",26.4,"random_fraction",1
"33922","S3.05","meL85","07dpi",26.6,"aggregate_fraction",0
"33923","S3.05","meL85","07dpi",26.6,"regular_fraction",0
"33924","S3.05","meL85","07dpi",26.6,"random_fraction",1
"33925","S3.05","meL85","07dpi",26.8,"aggregate_fraction",0
"33926","S3.05","meL85","07dpi",26.8,"regular_fraction",0
"33927","S3.05","meL85","07dpi",26.8,"random_fraction",1
"33928","S3.05","meL85","07dpi",27,"aggregate_fraction",0
"33929","S3.05","meL85","07dpi",27,"regular_fraction",0
"33930","S3.05","meL85","07dpi",27,"random_fraction",1
"33931","S3.05","meL85","07dpi",27.2,"aggregate_fraction",0
"33932","S3.05","meL85","07dpi",27.2,"regular_fraction",0
"33933","S3.05","meL85","07dpi",27.2,"random_fraction",1
"33934","S3.05","meL85","07dpi",27.4,"aggregate_fraction",0
"33935","S3.05","meL85","07dpi",27.4,"regular_fraction",0
"33936","S3.05","meL85","07dpi",27.4,"random_fraction",1
"33937","S3.05","meL85","07dpi",27.6,"aggregate_fraction",0
"33938","S3.05","meL85","07dpi",27.6,"regular_fraction",0
"33939","S3.05","meL85","07dpi",27.6,"random_fraction",1
"33940","S3.05","meL85","07dpi",27.8,"aggregate_fraction",0
"33941","S3.05","meL85","07dpi",27.8,"regular_fraction",0
"33942","S3.05","meL85","07dpi",27.8,"random_fraction",1
"33943","S3.05","meL85","07dpi",28,"aggregate_fraction",0
"33944","S3.05","meL85","07dpi",28,"regular_fraction",0
"33945","S3.05","meL85","07dpi",28,"random_fraction",1
"33946","S3.05","meL85","07dpi",28.2,"aggregate_fraction",0
"33947","S3.05","meL85","07dpi",28.2,"regular_fraction",0
"33948","S3.05","meL85","07dpi",28.2,"random_fraction",1
"33949","S3.05","meL85","07dpi",28.4,"aggregate_fraction",0
"33950","S3.05","meL85","07dpi",28.4,"regular_fraction",0
"33951","S3.05","meL85","07dpi",28.4,"random_fraction",1
"33952","S3.05","meL85","07dpi",28.6,"aggregate_fraction",0
"33953","S3.05","meL85","07dpi",28.6,"regular_fraction",0
"33954","S3.05","meL85","07dpi",28.6,"random_fraction",1
"33955","S3.05","meL85","07dpi",28.8,"aggregate_fraction",0
"33956","S3.05","meL85","07dpi",28.8,"regular_fraction",0
"33957","S3.05","meL85","07dpi",28.8,"random_fraction",1
"33958","S3.05","meL85","07dpi",29,"aggregate_fraction",0
"33959","S3.05","meL85","07dpi",29,"regular_fraction",0
"33960","S3.05","meL85","07dpi",29,"random_fraction",1
"33961","S3.05","meL85","07dpi",29.2,"aggregate_fraction",0
"33962","S3.05","meL85","07dpi",29.2,"regular_fraction",0
"33963","S3.05","meL85","07dpi",29.2,"random_fraction",1
"33964","S3.05","meL85","07dpi",29.4,"aggregate_fraction",0
"33965","S3.05","meL85","07dpi",29.4,"regular_fraction",0
"33966","S3.05","meL85","07dpi",29.4,"random_fraction",1
"33967","S3.05","meL85","07dpi",29.6,"aggregate_fraction",0
"33968","S3.05","meL85","07dpi",29.6,"regular_fraction",0
"33969","S3.05","meL85","07dpi",29.6,"random_fraction",1
"33970","S3.05","meL85","07dpi",29.8,"aggregate_fraction",0
"33971","S3.05","meL85","07dpi",29.8,"regular_fraction",0
"33972","S3.05","meL85","07dpi",29.8,"random_fraction",1
"33973","S3.05","meL85","07dpi",30,"aggregate_fraction",0
"33974","S3.05","meL85","07dpi",30,"regular_fraction",0
"33975","S3.05","meL85","07dpi",30,"random_fraction",1
"33976","S3.05","meL85","14dpi",0,"aggregate_fraction",0
"33977","S3.05","meL85","14dpi",0,"regular_fraction",0
"33978","S3.05","meL85","14dpi",0,"random_fraction",0
"33979","S3.05","meL85","14dpi",0.2,"aggregate_fraction",0
"33980","S3.05","meL85","14dpi",0.2,"regular_fraction",0
"33981","S3.05","meL85","14dpi",0.2,"random_fraction",0
"33982","S3.05","meL85","14dpi",0.4,"aggregate_fraction",0
"33983","S3.05","meL85","14dpi",0.4,"regular_fraction",0
"33984","S3.05","meL85","14dpi",0.4,"random_fraction",1
"33985","S3.05","meL85","14dpi",0.6,"aggregate_fraction",0
"33986","S3.05","meL85","14dpi",0.6,"regular_fraction",0.5
"33987","S3.05","meL85","14dpi",0.6,"random_fraction",0.5
"33988","S3.05","meL85","14dpi",0.8,"aggregate_fraction",0
"33989","S3.05","meL85","14dpi",0.8,"regular_fraction",0.0909090909090909
"33990","S3.05","meL85","14dpi",0.8,"random_fraction",0.909090909090909
"33991","S3.05","meL85","14dpi",1,"aggregate_fraction",0
"33992","S3.05","meL85","14dpi",1,"regular_fraction",0.0666666666666667
"33993","S3.05","meL85","14dpi",1,"random_fraction",0.933333333333333
"33994","S3.05","meL85","14dpi",1.2,"aggregate_fraction",0.208333333333333
"33995","S3.05","meL85","14dpi",1.2,"regular_fraction",0.0416666666666667
"33996","S3.05","meL85","14dpi",1.2,"random_fraction",0.75
"33997","S3.05","meL85","14dpi",1.4,"aggregate_fraction",0.413793103448276
"33998","S3.05","meL85","14dpi",1.4,"regular_fraction",0
"33999","S3.05","meL85","14dpi",1.4,"random_fraction",0.586206896551724
"34000","S3.05","meL85","14dpi",1.6,"aggregate_fraction",0.545454545454545
"34001","S3.05","meL85","14dpi",1.6,"regular_fraction",0
"34002","S3.05","meL85","14dpi",1.6,"random_fraction",0.454545454545455
"34003","S3.05","meL85","14dpi",1.8,"aggregate_fraction",0.6
"34004","S3.05","meL85","14dpi",1.8,"regular_fraction",0
"34005","S3.05","meL85","14dpi",1.8,"random_fraction",0.4
"34006","S3.05","meL85","14dpi",2,"aggregate_fraction",0.6
"34007","S3.05","meL85","14dpi",2,"regular_fraction",0
"34008","S3.05","meL85","14dpi",2,"random_fraction",0.4
"34009","S3.05","meL85","14dpi",2.2,"aggregate_fraction",0.583333333333333
"34010","S3.05","meL85","14dpi",2.2,"regular_fraction",0.0277777777777778
"34011","S3.05","meL85","14dpi",2.2,"random_fraction",0.388888888888889
"34012","S3.05","meL85","14dpi",2.4,"aggregate_fraction",0.583333333333333
"34013","S3.05","meL85","14dpi",2.4,"regular_fraction",0.0555555555555556
"34014","S3.05","meL85","14dpi",2.4,"random_fraction",0.361111111111111
"34015","S3.05","meL85","14dpi",2.6,"aggregate_fraction",0.583333333333333
"34016","S3.05","meL85","14dpi",2.6,"regular_fraction",0.0555555555555556
"34017","S3.05","meL85","14dpi",2.6,"random_fraction",0.361111111111111
"34018","S3.05","meL85","14dpi",2.8,"aggregate_fraction",0.583333333333333
"34019","S3.05","meL85","14dpi",2.8,"regular_fraction",0.0555555555555556
"34020","S3.05","meL85","14dpi",2.8,"random_fraction",0.361111111111111
"34021","S3.05","meL85","14dpi",3,"aggregate_fraction",0.583333333333333
"34022","S3.05","meL85","14dpi",3,"regular_fraction",0.0555555555555556
"34023","S3.05","meL85","14dpi",3,"random_fraction",0.361111111111111
"34024","S3.05","meL85","14dpi",3.2,"aggregate_fraction",0.583333333333333
"34025","S3.05","meL85","14dpi",3.2,"regular_fraction",0.0555555555555556
"34026","S3.05","meL85","14dpi",3.2,"random_fraction",0.361111111111111
"34027","S3.05","meL85","14dpi",3.4,"aggregate_fraction",0.540540540540541
"34028","S3.05","meL85","14dpi",3.4,"regular_fraction",0.0540540540540541
"34029","S3.05","meL85","14dpi",3.4,"random_fraction",0.405405405405405
"34030","S3.05","meL85","14dpi",3.6,"aggregate_fraction",0.540540540540541
"34031","S3.05","meL85","14dpi",3.6,"regular_fraction",0.0540540540540541
"34032","S3.05","meL85","14dpi",3.6,"random_fraction",0.405405405405405
"34033","S3.05","meL85","14dpi",3.8,"aggregate_fraction",0.567567567567568
"34034","S3.05","meL85","14dpi",3.8,"regular_fraction",0.0540540540540541
"34035","S3.05","meL85","14dpi",3.8,"random_fraction",0.378378378378378
"34036","S3.05","meL85","14dpi",4,"aggregate_fraction",0.540540540540541
"34037","S3.05","meL85","14dpi",4,"regular_fraction",0.0540540540540541
"34038","S3.05","meL85","14dpi",4,"random_fraction",0.405405405405405
"34039","S3.05","meL85","14dpi",4.2,"aggregate_fraction",0.526315789473684
"34040","S3.05","meL85","14dpi",4.2,"regular_fraction",0.0526315789473684
"34041","S3.05","meL85","14dpi",4.2,"random_fraction",0.421052631578947
"34042","S3.05","meL85","14dpi",4.4,"aggregate_fraction",0.526315789473684
"34043","S3.05","meL85","14dpi",4.4,"regular_fraction",0.0526315789473684
"34044","S3.05","meL85","14dpi",4.4,"random_fraction",0.421052631578947
"34045","S3.05","meL85","14dpi",4.6,"aggregate_fraction",0.526315789473684
"34046","S3.05","meL85","14dpi",4.6,"regular_fraction",0.0526315789473684
"34047","S3.05","meL85","14dpi",4.6,"random_fraction",0.421052631578947
"34048","S3.05","meL85","14dpi",4.8,"aggregate_fraction",0.526315789473684
"34049","S3.05","meL85","14dpi",4.8,"regular_fraction",0.0526315789473684
"34050","S3.05","meL85","14dpi",4.8,"random_fraction",0.421052631578947
"34051","S3.05","meL85","14dpi",5,"aggregate_fraction",0.526315789473684
"34052","S3.05","meL85","14dpi",5,"regular_fraction",0.0526315789473684
"34053","S3.05","meL85","14dpi",5,"random_fraction",0.421052631578947
"34054","S3.05","meL85","14dpi",5.2,"aggregate_fraction",0.526315789473684
"34055","S3.05","meL85","14dpi",5.2,"regular_fraction",0.0526315789473684
"34056","S3.05","meL85","14dpi",5.2,"random_fraction",0.421052631578947
"34057","S3.05","meL85","14dpi",5.4,"aggregate_fraction",0.526315789473684
"34058","S3.05","meL85","14dpi",5.4,"regular_fraction",0.0526315789473684
"34059","S3.05","meL85","14dpi",5.4,"random_fraction",0.421052631578947
"34060","S3.05","meL85","14dpi",5.6,"aggregate_fraction",0.5
"34061","S3.05","meL85","14dpi",5.6,"regular_fraction",0.0526315789473684
"34062","S3.05","meL85","14dpi",5.6,"random_fraction",0.447368421052632
"34063","S3.05","meL85","14dpi",5.8,"aggregate_fraction",0.5
"34064","S3.05","meL85","14dpi",5.8,"regular_fraction",0.0789473684210526
"34065","S3.05","meL85","14dpi",5.8,"random_fraction",0.421052631578947
"34066","S3.05","meL85","14dpi",6,"aggregate_fraction",0.526315789473684
"34067","S3.05","meL85","14dpi",6,"regular_fraction",0.0526315789473684
"34068","S3.05","meL85","14dpi",6,"random_fraction",0.421052631578947
"34069","S3.05","meL85","14dpi",6.2,"aggregate_fraction",0.552631578947368
"34070","S3.05","meL85","14dpi",6.2,"regular_fraction",0.0789473684210526
"34071","S3.05","meL85","14dpi",6.2,"random_fraction",0.368421052631579
"34072","S3.05","meL85","14dpi",6.4,"aggregate_fraction",0.552631578947368
"34073","S3.05","meL85","14dpi",6.4,"regular_fraction",0.0789473684210526
"34074","S3.05","meL85","14dpi",6.4,"random_fraction",0.368421052631579
"34075","S3.05","meL85","14dpi",6.6,"aggregate_fraction",0.552631578947368
"34076","S3.05","meL85","14dpi",6.6,"regular_fraction",0.0789473684210526
"34077","S3.05","meL85","14dpi",6.6,"random_fraction",0.368421052631579
"34078","S3.05","meL85","14dpi",6.8,"aggregate_fraction",0.526315789473684
"34079","S3.05","meL85","14dpi",6.8,"regular_fraction",0.0789473684210526
"34080","S3.05","meL85","14dpi",6.8,"random_fraction",0.394736842105263
"34081","S3.05","meL85","14dpi",7,"aggregate_fraction",0.526315789473684
"34082","S3.05","meL85","14dpi",7,"regular_fraction",0.0789473684210526
"34083","S3.05","meL85","14dpi",7,"random_fraction",0.394736842105263
"34084","S3.05","meL85","14dpi",7.2,"aggregate_fraction",0.552631578947368
"34085","S3.05","meL85","14dpi",7.2,"regular_fraction",0.105263157894737
"34086","S3.05","meL85","14dpi",7.2,"random_fraction",0.342105263157895
"34087","S3.05","meL85","14dpi",7.4,"aggregate_fraction",0.552631578947368
"34088","S3.05","meL85","14dpi",7.4,"regular_fraction",0.105263157894737
"34089","S3.05","meL85","14dpi",7.4,"random_fraction",0.342105263157895
"34090","S3.05","meL85","14dpi",7.6,"aggregate_fraction",0.5
"34091","S3.05","meL85","14dpi",7.6,"regular_fraction",0.105263157894737
"34092","S3.05","meL85","14dpi",7.6,"random_fraction",0.394736842105263
"34093","S3.05","meL85","14dpi",7.8,"aggregate_fraction",0.5
"34094","S3.05","meL85","14dpi",7.8,"regular_fraction",0.105263157894737
"34095","S3.05","meL85","14dpi",7.8,"random_fraction",0.394736842105263
"34096","S3.05","meL85","14dpi",8,"aggregate_fraction",0.473684210526316
"34097","S3.05","meL85","14dpi",8,"regular_fraction",0.105263157894737
"34098","S3.05","meL85","14dpi",8,"random_fraction",0.421052631578947
"34099","S3.05","meL85","14dpi",8.2,"aggregate_fraction",0.5
"34100","S3.05","meL85","14dpi",8.2,"regular_fraction",0.105263157894737
"34101","S3.05","meL85","14dpi",8.2,"random_fraction",0.394736842105263
"34102","S3.05","meL85","14dpi",8.4,"aggregate_fraction",0.5
"34103","S3.05","meL85","14dpi",8.4,"regular_fraction",0.131578947368421
"34104","S3.05","meL85","14dpi",8.4,"random_fraction",0.368421052631579
"34105","S3.05","meL85","14dpi",8.6,"aggregate_fraction",0.473684210526316
"34106","S3.05","meL85","14dpi",8.6,"regular_fraction",0.131578947368421
"34107","S3.05","meL85","14dpi",8.6,"random_fraction",0.394736842105263
"34108","S3.05","meL85","14dpi",8.8,"aggregate_fraction",0.5
"34109","S3.05","meL85","14dpi",8.8,"regular_fraction",0.131578947368421
"34110","S3.05","meL85","14dpi",8.8,"random_fraction",0.368421052631579
"34111","S3.05","meL85","14dpi",9,"aggregate_fraction",0.447368421052632
"34112","S3.05","meL85","14dpi",9,"regular_fraction",0.157894736842105
"34113","S3.05","meL85","14dpi",9,"random_fraction",0.394736842105263
"34114","S3.05","meL85","14dpi",9.2,"aggregate_fraction",0.421052631578947
"34115","S3.05","meL85","14dpi",9.2,"regular_fraction",0.157894736842105
"34116","S3.05","meL85","14dpi",9.2,"random_fraction",0.421052631578947
"34117","S3.05","meL85","14dpi",9.4,"aggregate_fraction",0.421052631578947
"34118","S3.05","meL85","14dpi",9.4,"regular_fraction",0.157894736842105
"34119","S3.05","meL85","14dpi",9.4,"random_fraction",0.421052631578947
"34120","S3.05","meL85","14dpi",9.6,"aggregate_fraction",0.394736842105263
"34121","S3.05","meL85","14dpi",9.6,"regular_fraction",0.157894736842105
"34122","S3.05","meL85","14dpi",9.6,"random_fraction",0.447368421052632
"34123","S3.05","meL85","14dpi",9.8,"aggregate_fraction",0.394736842105263
"34124","S3.05","meL85","14dpi",9.8,"regular_fraction",0.184210526315789
"34125","S3.05","meL85","14dpi",9.8,"random_fraction",0.421052631578947
"34126","S3.05","meL85","14dpi",10,"aggregate_fraction",0.368421052631579
"34127","S3.05","meL85","14dpi",10,"regular_fraction",0.184210526315789
"34128","S3.05","meL85","14dpi",10,"random_fraction",0.447368421052632
"34129","S3.05","meL85","14dpi",10.2,"aggregate_fraction",0.368421052631579
"34130","S3.05","meL85","14dpi",10.2,"regular_fraction",0.184210526315789
"34131","S3.05","meL85","14dpi",10.2,"random_fraction",0.447368421052632
